title,source,label
"[포토] 한승연, '물오른 미모'",http://www.segye.com/content/html/2017/08/22/20170822001941.html,notbad
"국정원 ""평창올림픽 안전 위해 외국인 3만6000명 입국 금지시켜""",http://www.segye.com/content/html/2018/02/05/20180205002766.html,notbad
"류현진, 6이닝 8K 2실점에도 시즌 2패 위기",https://www.joongang.co.kr/article/23876062,notbad
“일진설 당황해 ‘기억 안 났다’ 답변” 광희 매니저 유시종씨 퇴사(사과문 전문),http://news.kmib.co.kr/article/view.asp?arcid=0012949243&code=61181911&cp=kd,notbad
120억원대 유산상속 미끼 국제사기단 미국인 모녀 검거,http://news.kmib.co.kr/article/view.asp?arcid=0010883667&code=61122019&cp=kd,bad
변협 신임 이종엽 협회장 취임,http://www.naeil.com/news_view/?id_art=377556,notbad
"[TK 및 호남 현재1위] 대구 권영진(자), 광주 이용섭(더), 전북 송하진(더), 전남 김영록(더), 경북 이철우(자)",https://www.joongang.co.kr/article/22712888,notbad
술 떨어지니 가뭄과 같네 [명욱의 술 인문학],http://www.segye.com/content/html/2020/05/27/20200527519302.html,notbad
한국 평균임금 4만2300달러…OECD 35개국 중 19위,http://www.segye.com/content/html/2020/10/11/20201011510834.html,notbad
"북, 6·25전쟁 70주년 “미국의 핵위협 제압 위해 우리의 힘 계속 키울 것”",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202006251757001&code=910303,notbad
"'불꽃 남자' 전성현 3점 5방, KGC 93% 확률 잡았다",https://www.joongang.co.kr/article/24032506,notbad
호텔 재벌가 상속녀 패리스 힐튼과 약혼한 ‘크리스 질카’는 누구?,http://news.donga.com/3/all/20180103/88002413/2,notbad
인천 부평 굴포천 생태하천 복원사업 마침내 착공,http://go.seoul.co.kr/news/newsView.php?id=20210611500012,notbad
‘고교 배정 오류’ 세종교육청 “피해자 전원 구제”,http://www.segye.com/content/html/2019/01/14/20190114004258.html,notbad
"경주 지진 또 발생, 규모 3.1 여진…총 440회 발생",http://www.seoul.co.kr/news/newsView.php?id=20160928500180,bad
"순백수, 고보습 유아 입욕제 ‘베이비스파’ 출시",http://www.seoul.co.kr/news/newsView.php?id=20210210500112,notbad
[한마당-김준동] 오렌지가 봄 과일 왕좌를 딸기에 내준 까닭,http://news.kmib.co.kr/article/view.asp?arcid=0923933404&code=11171211,notbad
국제화 일등 글로벌 융복합 대학 '한국외국어대학교',http://www.hani.co.kr/arti/society/schooling/776604.html,notbad
"GC녹십자, ‘사랑의 헌혈’ 행사 진행… 임직원 110명 동참",http://bizn.donga.com/3/all/20181016/92424601/2,notbad
北 갑자기 방공훈련… “韓·美합동훈련 대비”,http://www.segye.com/content/html/2019/03/17/20190317531206.html,notbad
[기고] 뉴 실버 세대를 위한 백내장 수술법은?,https://www.donga.com/news/article/all/20210617/107479430/1,notbad
"韓 축구, 정통 스트라이커 황의조의 재발견",http://news.kmib.co.kr/article/view.asp?arcid=0012630780&code=61161311&cp=kd,notbad
거세지는 경찰 책임론… ‘인권 개혁’ 신호탄 되나,http://www.seoul.co.kr/news/newsView.php?id=20170616008009,notbad
경남 김해시 올해 말까지 시 전역에 수돗물 공급,http://www.seoul.co.kr/news/newsView.php?id=20190315500112,notbad
"원희룡 ""이재명, 무공천 주장 안했다? 우리는 환청 들었나""",https://biz.chosun.com/site/data/html_dir/2020/07/22/2020072203977.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,bad
"'당신이 잠든 사이에' 정해인, 베일에 싸여있던 정체 공개돼",http://www.segye.com/content/html/2017/10/06/20171006000855.html,notbad
"日 고다이라, 연습경기서 비공식 올림픽 기록",http://www.segye.com/content/html/2018/02/07/20180207006009.html,notbad
[경향포토]그라프 다이아몬드,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201604271355011&code=920100,notbad
"검찰, 노조와해 의혹 삼성전자 이상훈 이사회 의장 구속영장 청구",https://www.joongang.co.kr/article/22952367,bad
‘임성한 월드’가 온다…성훈·박주미·이민영 등 캐스팅 확정,http://www.munhwa.com/news/view.html?no=20201014MW144536802456,notbad
이재용 ‘광복절 가석방’ 법무부 심사 대상 포함,http://www.seoul.co.kr/news/newsView.php?id=20210722010020,notbad
신용보증기금 이사장에 윤대희,http://www.segye.com/content/html/2018/05/30/20180530005824.html,notbad
"제낙스, 0.00% VI 발동",https://biz.chosun.com/site/data/html_dir/2019/11/28/2019112800735.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
"‘부탄 예찬’ 문 대통령, 행복 정책 도입할까",http://www.hani.co.kr/arti/politics/politics_general/794880.html,notbad
아파트는 ‘넘사벽’…‘아트’로 몰리는 2030,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104272118015&code=920100,notbad
"‘식빵언니’ 김연경, 진짜로 식빵 광고모델 됐다",https://www.donga.com/news/article/all/20210827/108794829/1,notbad
“코로나 대응에 기술을” 삼성 ‘10만 임직원’ 지혜 모았다,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202006252226015&code=920509,notbad
"[단독] 특검, 이재용 삼성그룹 부회장 위증혐의로 국회에 고발 요청",http://www.segye.com/content/html/2017/01/11/20170111003001.html,bad
中企 ‘52시간 근무’ 이후 수출 여건·애로사항 청취,http://news.kmib.co.kr/article/view.asp?arcid=0923974290&code=11110000,notbad
[경향포토]국회의장 저지하는 새누리당,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201609270936001&code=910100,notbad
"[포토] ""큐티+섹시"" 투엑스 수린, '화보 찍고 갈께요'",http://www.segye.com/content/html/2016/10/26/20161026001751.html,notbad
“북한의 사이버공작요원 7000여명…연간 1조원 외화벌이”,http://www.segye.com/content/html/2017/11/23/20171123005037.html,notbad
[탁기형의 생각 있는 풍경] 보이는 것이 전부는 아니다,http://www.hani.co.kr/arti/opinion/column/847344.html,notbad
"양희은 악동뮤지션, 47년 뛰어넘은 콜라보 ‘어떤 곡 이길래..’",http://en.seoul.co.kr/news/newsView.php?id=20170313500083,notbad
[신문으로 배우는 실용한자] 직파(直派),http://news.chosun.com/site/data/html_dir/2019/11/20/2019112000170.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"웃으며 ‘살인 인증샷’ 올린 악마, 징역 18년서 30년 된 이유",https://www.chosun.com/national/court_law/2021/07/15/RKZWFJPQOJG3DOZMNWZFL5GCSQ/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,bad
[노트북을 열며] 그건 당신의 윤리관이야,https://www.joongang.co.kr/article/22468187,bad
친박에 손 내미는 홍준표,https://www.joongang.co.kr/article/21388621,notbad
한·일 관계 어려움 속에서도 日 케이팝 인기 상승일로 [특파원+],http://www.segye.com/content/html/2019/05/19/20190519505713.html,notbad
‘양궁 안산 때문에 헤어진 커플’ 진중권이 공유한 사연,https://www.chosun.com/national/national_general/2021/08/12/SGVBQDS3PNFWNGCXJ3JKVT3PQU/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,bad
"일본 최연소 아이돌 자신 방송 보고 엉엉 울어 ""왜 거짓말을…""",http://www.segye.com/content/html/2017/01/20/20170120002349.html,bad
옥션 고객 10명중 8명 “명절음식 줄이거나 안해”,https://www.chosun.com/economy/smb-venture/2020/09/24/WV36ZQWSANBULIGNF3CBKSYJBU/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
[새로 나온 책] 마지막 산책 외,http://www.segye.com/content/html/2018/01/19/20180119003140.html,notbad
부산 도착한 평등 버스 “안 만들고 뭐하노! 차별금지법!”,http://www.hani.co.kr/arti/area/yeongnam/958574.html,notbad
그나마 인도 슬럼가가 브라질보다 낫다…'코로나 습격' 두풍경,https://www.joongang.co.kr/article/23808934,notbad
스타의 관록과 젊은 연출의 환상 조합에 예능계 ‘新바람’,http://www.donga.com/news/article/all/20191113/98331955/1,notbad
"화일약품, +4.26% 상승폭 확대",https://biz.chosun.com/site/data/html_dir/2019/11/12/2019111201657.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
한경연 “기업경기전망 6개월만에 부정적으로”,http://www.hani.co.kr/arti/economy/economy_general/1005630.html,bad
[경향포토] 마을로 흘러들어가는 저수지 물,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202008031458001&code=940100,bad
99점 만점 배점에 시험문제 재탕…교단 학사관리 부적정 처리 적발,https://www.joongang.co.kr/article/20706249,bad
[김동완의 오늘의 운세] 2019년 4월 22일,http://www.seoul.co.kr/news/newsView.php?id=20190422024011,notbad
문 대통령 9일 방일…아베·리커창과 비핵화 협의,http://www.hani.co.kr/arti/politics/bluehouse/842890.html,notbad
장갑도 뚫는 0.7㎝ 독침…美 뒤집은 'K-말벌'이 무서운 이유,https://www.joongang.co.kr/article/23920517,notbad
수도권서 50명 이상 ‘대면 결혼식’ 30일까지 금지…당국 “어길 시 참석자도 벌금”,http://www.segye.com/content/html/2020/07/25/20200725506780.html,bad
아이오와 경선 결과 발표 연기…미 민주당 시작부터 ‘대형 사고’,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202002042223005&code=970201,bad
"국민은행 노사, 임금피크 직원 '희망퇴직' 합의…임단협 청신호 켜지나",http://www.segye.com/content/html/2019/01/11/20190111003082.html,notbad
[경향포토] 우한 교민 생활시설 찾은 문재인 대통령,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202002091544001&code=910100,notbad
"울산, 교회·경로당 관련 집단감염… 42명 확진",http://www.segye.com/content/html/2021/12/12/20211212508706.html,notbad
"[뉴스 깊이보기] 벼랑 끝 쿠르드, 중동 새 화약고되나",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201709251916001&code=970209,notbad
[속보] 정부 신년 특별사면 3024명…정치인·선거사범 제외,http://www.hani.co.kr/arti/society/society_general/976328.html,notbad
박범계 ‘나쁜 손’ 논란… “밤마다 부르르” 고교 강연 발언도 시끌,https://www.chosun.com/politics/assembly/2021/01/17/74DCZDZRWRC43PU74DDSHSMAPM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,bad
보이스 채팅방에서 정용진의 도발 “롯데가 잘 못해서 야구단 샀다”,https://www.chosun.com/economy/market_trend/2021/03/31/YXE3HT5BZVDVZAW4AZY2J7BBGY/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
우대금리 축소… 1%대 신용대출 사라진다,http://www.munhwa.com/news/view.html?no=2020091601072321337001,notbad
[속보]신규확진 일주일만에 20명대···해외유입 16명·지역 9명,https://www.joongang.co.kr/article/23834151,notbad
"""文케어로 건강보험 적립금 2022년 고갈…정부 전망에 오류""",https://www.joongang.co.kr/article/23661300,notbad
"""검사 면접관에 왜 특활비로 돈 주나"" 계속되는 돈봉투 논란",https://www.joongang.co.kr/article/23927040,bad
행운도 따랐던 김민석,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201802132342001&code=980901,notbad
조국 사퇴 소신 ‘꿋꿋’ 조응천 “입장 변할 것 같으면 SNS에 안 올렸지”,http://news.donga.com/3/all/20181203/93134391/2,bad
"생활고에 시달리던 몽골 유학생, '아들 태워주고 싶다'며 유모차 훔쳐",http://www.segye.com/content/html/2016/12/19/20161219000303.html,bad
"김래원 ""'희생부활자' 몰입도 위해 절제된 연기 했다""",http://www.segye.com/content/html/2017/09/25/20170925003450.html,notbad
'기·승·전·동성애'로 점철된 진선미 청문회,http://news.chosun.com/site/data/html_dir/2018/09/20/2018092003563.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"소비자가 뽑은 ‘2016 고객선호브랜드지수 교육(독학사)부문 1위’, iMBC 캠퍼스",http://news.kmib.co.kr/article/view.asp?arcid=0010960476&code=61141611&cp=kd,notbad
"[우리 동네 맛있는 족발집을 소개해요~]야식의 꽃 족발, 술안주 넘어 피부미용과 노화 예방에 도움 되는 건강식",http://www.naeil.com/news_view/?id_art=270265,notbad
기상청 믿었다가 날벼락…‘오보 회항’ 3년간 281건,http://www.munhwa.com/news/view.html?no=2021093001070903025001,bad
국민의 삶 향상 위한 문화-관광 정책 방안은?,https://www.donga.com/news/article/all/20170330/83594819/1,notbad
[입에 착착 붙는 일본어] 실수를 반복하다,http://news.chosun.com/site/data/html_dir/2019/10/04/2019100400104.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"北, 文 대통령 방미 결과 두고 ""친미굴종 추태…개탄"" 비난",https://www.joongang.co.kr/article/21726019,bad
김무성측 “5석 얻으려다 민심 역풍에 50석 잃을판”,http://news.kmib.co.kr/article/view.asp?arcid=0010475967&code=61111111&cp=kd,notbad
"美 연준, 오는 11월 테이퍼링 착수… 2022년 중반에 끝낼 듯",http://www.segye.com/content/html/2021/08/17/20210817506168.html,notbad
말 많고 탈 많던 공시가격 최종 확정…산정방식도 첫 공개,https://www.donga.com/news/article/all/20210428/106651199/1,notbad
[서울포토] 양복 차림에 노타이… MB 첫 재판 출석,http://www.seoul.co.kr/news/newsView.php?id=20180523500069,bad
"금호에이치티, 특별관계자 지분변동",http://news.kmib.co.kr/article/view.asp?arcid=0012949296&code=61141211&cp=kd,notbad
"열이틀 전 코로나로 숨진 루마니아 시장 당선, 국내도 같은 듯 다른…",http://www.seoul.co.kr/news/newsView.php?id=20200929500007,bad
[포토다큐]그거 아세요? 이번주에도 신용카드 한 장을 드셨습니다,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202010161627001&code=940100,bad
20년째 열애중인 ‘오나라’... 남자 친구의 존재는?,http://www.seoul.co.kr/news/newsView.php?id=20180622500003,notbad
"동서발전, 폐목재 활용 바이오매스 등 新에너지사업 집중 투자",http://www.munhwa.com/news/view.html?no=2016063001032403000007,notbad
제주 ‘가장 방문하고 싶은 도시’ 1위,http://news.kmib.co.kr/article/view.asp?arcid=0015708457&code=61121111&cp=kd,notbad
"김경희 경기도의원, 로컬거버넌스 구축 위한 도의회 역할 정책토론회 개최",http://go.seoul.co.kr/news/newsView.php?id=20201016500072,notbad
"틸러슨 美국무 ""외교적 노력 실패하면 군사옵션만 남아""",https://www.joongang.co.kr/article/21944174,notbad
[설왕설래] 수상 소감,http://www.segye.com/content/html/2017/01/01/20170101001520.html,notbad
"[사설]대통령이 깃발 든 ‘고용 연장’, 노동시장 개혁이 우선이다",http://www.donga.com/news/article/all/20200212/99665441/1,notbad
지구의 날 '지구 구하는 101가지',http://www.naeil.com/news_view/?id_art=383989,notbad
"[사설] 위중증·사망자 급증하는데, 아무 대책도 내놓지 않았다",https://www.chosun.com/opinion/editorial/2021/11/30/ZQZAQ2Y3QBB4DIYORTXY4E7MP4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,bad
"에어부산, 울산 출발 9900원 특가 이벤트",http://news.kmib.co.kr/article/view.asp?arcid=0014503716&code=61122021&cp=kd,notbad
미국 연방정부 ‘셧다운’에 트럼프 비상…셧다운이 뭐길래?,http://www.seoul.co.kr/news/newsView.php?id=20180120500020,notbad
"신태용호 공격은 희망, 수비는 아직",http://www.hani.co.kr/arti/sports/soccer/813614.html,notbad
가장 큰 걸림돌은 ‘국회 리스크’… ‘여소야대’ 상황서 野 협조 필수,http://www.munhwa.com/news/view.html?no=2016041801070721087001,notbad
400명대 훌쩍 넘은 코로나 확진자…거리두기 조정 발표 31일로 연기,http://www.seoul.co.kr/news/newsView.php?id=20210129500143,notbad
문 대통령 ‘1호 공약’ 4년차에 완성…“제도 개혁 안착시킬 것” 소회 피력,http://www.hani.co.kr/arti/politics/bluehouse/978314.html,notbad
"에듀윌 사회공헌위 양형남 회장, 보호관찰 청소년 미래 응원…검정고시 수강권 기증",http://www.seoul.co.kr/news/newsView.php?id=20201102500145,notbad
[경향포토] 경제(?) 이야기 나누는 홍남기 경제부총리와 김상조 정책실장,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201907091508001&code=910203,notbad
정원미달-감사지적 학교는 통과… 평가과정 꼭꼭 감춘 ‘밀실행정’,http://www.donga.com/news/article/all/20190710/96403019/1,bad
안철수 “국민이 부를 때까지 정치 일선서 물러날 것”,http://news.kmib.co.kr/article/view.asp?arcid=0923977675&code=11121100,notbad
"[단독] 혈세 1억원 들여 키운 경찰 엘리트, 로스쿨로 ‘우르르’",http://www.segye.com/content/html/2020/04/28/20200428521628.html,bad
"송파구, 라돈측정 방문서비스",http://www.munhwa.com/news/view.html?no=2018102401071403021001,notbad
"에이치케이이노엔, ‘아시아에서 일하기 좋은 기업’ 선정… 직장·가정 조화 우수 평가",https://www.donga.com/news/article/all/20210728/108212830/1,notbad
"의사협회 ""조국 후보자 '가짜뉴스' 올려 의학연구 폄훼""",http://biz.chosun.com/site/data/html_dir/2019/09/02/2019090201516.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
'양승태 수뇌부'와 공모 인정…향후 재판에 영향줄까,http://www.segye.com/content/html/2021/03/23/20210323519006.html,notbad
찰스 드디어 왕위 오르나… 여왕대신 영령일 진행,http://www.munhwa.com/news/view.html?no=2017111301070930307001,notbad
[특파원 코너-맹경환] 중국 ‘태양의 후예’ 열풍,http://news.kmib.co.kr/article/view.asp?arcid=0923460317&code=11171225,notbad
달리던 차에 날벼락…의문의 물체 유리 뚫고 승객 머리 강타,https://www.donga.com/news/article/all/20200918/103003354/2,bad
그리스인의 분열[임용한의 전쟁사]〈181〉,https://www.donga.com/news/article/all/20211004/109546862/1,notbad
제주세계태권도한마당 62개국 3400여 명 참가,http://www.munhwa.com/news/view.html?no=20180706MW145215189074,notbad
경자년 증시 최대 변수는 ‘美 대선’… 국내 총선도 ‘한몫’,http://news.kmib.co.kr/article/view.asp?arcid=0924115486&code=11151200,notbad
구호물품 모자라 끼니 걸러… 정부 “29일까지 전원 귀국”,http://news.donga.com/3/all/20181029/92625386/1,bad
청주 시내 출몰 멧돼지 가족은 어디에서 왔을까,http://www.hani.co.kr/arti/society/area/817384.html,notbad
"서욱, 청해부대원에 격려서신…“안전 복귀라는 마지막 임무 남아있다”",https://www.joongang.co.kr/article/24108364,notbad
EU·中 “800조원 수소 경제 잡아라”,http://www.seoul.co.kr/news/newsView.php?id=20201103017004,notbad
"""만3세 외교관 자녀 한학기 학비 3850만원""",http://www.naeil.com/news_view/?id_art=363496,notbad
"윤석열, 가족 비위 의혹에 “근거없어…아내 일에 관여한 적 없다”",https://www.joongang.co.kr/article/23901483,bad
"“트럼프, 文 판문점 동행 3차례 거절… 김정은도 원치 않았다”",http://www.seoul.co.kr/news/newsView.php?id=20200622003019,notbad
트럼프 18년간 연방소득세 한 푼도 안 냈을 가능성,https://www.joongang.co.kr/article/20667195,bad
"'10·4 선언' 행사, 평양서 남북 공동으로 치러질까 [뉴스+]",http://www.segye.com/content/html/2018/09/25/20180925001163.html,notbad
평창올림픽 비하한 힙합곡 ‘평창유감’ 만든 벌레소년의 정체,https://www.joongang.co.kr/article/22330758,bad
"'정윤회 문건' 수사 지휘, 유상범 검사장 28일 사임…""오해 풀려고 노력 했다""",https://www.joongang.co.kr/article/21800059,bad
"네티즌 수사대 자로, 세월호 다큐 세월 X “공개 지연될 듯” 사과 말 전해",http://www.segye.com/content/html/2016/12/25/20161225001057.html,notbad
최고 판매 경신… 날개 단 담배 수출,http://www.munhwa.com/news/view.html?no=2017012001032203016001,notbad
조희연 교육감 3선 카드는 ‘토론’과 ‘스마트 기기’,http://www.seoul.co.kr/news/newsView.php?id=20211112011017,notbad
“PGA 소니오픈 우승 후보 1위는 임성재”,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202101132158015&code=980401,notbad
여야정협의체 복잡해진 셈법,http://www.naeil.com/news_view/?id_art=255902,notbad
"야3당, 선거법 합의 도출…'연동형 캡' 수용·석패율제 도입",http://www.segye.com/content/html/2019/12/18/20191218507871.html,notbad
"바다, 결혼 소식 들은 유진-슈 반응은? ‘이미 마음의 준비 완료’",http://www.segye.com/content/html/2017/03/23/20170323002733.html,notbad
[이택희의 맛따라기] 신과 함께 나눠 먹는 신성한 황소 한 마리…넙도 내리 당제와 설 음식,https://www.joongang.co.kr/article/22390133,notbad
코로나19 백신 어제 5만1100명 접종…누적 50만635명,https://www.joongang.co.kr/article/24009404,notbad
“15세 때 美대법관 지명자에게 성폭행” 51세 여교수 신원 드러내,http://www.seoul.co.kr/news/newsView.php?id=20180917500003,bad
‘박사방’ 같은 개인정보 관리 문제 발생시 사회복무요원 엄정 조치,http://www.munhwa.com/news/view.html?no=20200419MW174031474395,bad
"[오전장 마감] 홍콩 항셍 지수 +0.19% 마감 ... 24,427.15",https://biz.chosun.com/site/data/html_dir/2020/04/20/2020042002343.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
소비자심리지수 6개월만에 반등,http://www.hani.co.kr/arti/economy/economy_general/846804.html,notbad
‘폭행’ 고소당한 김기덕 “영화 사실성 높이려다…”,http://www.hani.co.kr/arti/culture/movie/805408.html,notbad
[오늘의 운세] 3월 8일 금요일 (음력 2월 2일 甲辰),http://news.chosun.com/site/data/html_dir/2019/03/04/2019030401888.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"돼지열병 발생 1호 농가 ""30년·2대째 지켜온 파주 떠납니다""",https://www.joongang.co.kr/article/23645616,bad
복지기관에 경차 100대 지원,http://www.naeil.com/news_view/?id_art=329703,notbad
"98년생 김현진의 역습, 박진성 시인 명예훼손 고소…박씨 “맞고소한다”",http://www.seoul.co.kr/news/newsView.php?id=20210730500190,bad
어깨 부딪혔다며 폭행… ‘3년의 고통’ 피해자 극단 선택,http://news.kmib.co.kr/article/view.asp?arcid=0924174651&code=11131200,bad
“디지털 금융 주도”… 마이데이터 개발진 만나 현장 행보,http://www.munhwa.com/news/view.html?no=2021032601072403350002,notbad
"아이언맨처럼, 입체 영상 가지고 논다",http://biz.chosun.com/site/data/html_dir/2018/02/05/2018020502954.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
[뉴스+] 눈 뜨고 코 베이는 연말정산?…'세금 문맹인'들 '열공 모드',http://www.segye.com/content/html/2018/01/03/20180103004770.html,notbad
300만명 국가 암데이터 구축… 신규환자 20% 낮춘다,http://go.seoul.co.kr/news/newsView.php?id=20210401011017,notbad
홍콩시위대 향한 中 인민해방군 마지막 경고? 막사 앞 일촉즉발 첫 대치,http://news.kmib.co.kr/article/view.asp?arcid=0013792517&code=61131111&cp=kd,bad
"정유라 측, 최순실 면회 불허에 “불법적인 일” 반발",http://www.seoul.co.kr/news/newsView.php?id=20170609500129,bad
대전시 새 도시브랜드 슬로건 시민투표로 선정…13일까지 투표 진행,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201912031535011&code=620106,notbad
[세상읽기] 관료가 된 법관 / 류영재,http://www.hani.co.kr/arti/opinion/column/942051.html,notbad
"[속보] 방역당국 ""리치웨이 관련 확진자 93명"", 65세 이상 고위험군이 절반 넘어",https://news.chosun.com/site/data/html_dir/2020/06/10/2020061002544.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
'우한 폐렴'이 바꾼 풍속도… 中서 원격근무 확산,https://biz.chosun.com/site/data/html_dir/2020/02/06/2020020603560.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
"장 건강은 기본, 면역력도 키우는 발효유",http://www.donga.com/news/article/all/20200427/100831550/1,notbad
[베스트 클리닉]의료계의 알파고 ‘헬스케어 인공지능 기술’ 기대,https://www.donga.com/news/article/all/20160405/77398474/1,notbad
더 구체화한 IS 위협…테러 대응 미덥지 않다,http://www.munhwa.com/news/view.html?no=2016062001073111000001,bad
"이민자들 ""희망나눔 덕분에 한국사회 적응하고 있어요""",http://www.segye.com/content/html/2018/07/10/20180710003643.html,notbad
"KIA, 8년 만에 우승 KISS",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201710302308001&code=980101,notbad
[속보] 21대 총선 투표율 오후 2시 현재 53%…60% 넘을듯,http://www.segye.com/content/html/2020/04/15/20200415511673.html,notbad
손정의 회장도 비트코인으로 거액 날렸다,http://www.munhwa.com/news/view.html?no=2019042401071003012002,notbad
"이승우 골 “이란, 끈적끈적한 팀…승리 자신감 있었다”",http://news.donga.com/3/all/20180824/91655419/2,notbad
[경향포토]청바지 입은 김종인,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201604071236021&code=910110,notbad
고입기획- 서울외고 2019학년도 입학설명회 현장스케치,http://www.naeil.com/news_view/?id_art=291570,notbad
"영국 간 질 바이든, 재킷 뒤엔 ‘LOVE’… 그 이유 물어보니",https://www.chosun.com/international/us/2021/06/11/73B24CZO6BHSPOFK73WAHDZQ2E/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"""세금할인 막차 타자""…6월 국내 자동차 판매 역대 최고",https://www.joongang.co.kr/article/23824576,notbad
"북미 ‘노딜’에도 한미 연합훈련 종료…미, 협상 불씨 살리기",http://www.seoul.co.kr/news/newsView.php?id=20190303500081,notbad
세계 최대 호텔 체인 메리어트 “5억명 고객정보 유출”,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201811302302001&code=970100,bad
[부고] 성세환(전 BNK금융지주 회장)씨 장모상,http://www.seoul.co.kr/news/newsView.php?id=20190418500130,notbad
"[마감 시황] 코스피 시장 보합세(2210p, +1.46p)",http://news.kmib.co.kr/article/view.asp?arcid=0014256555&code=61141211&cp=kd,notbad
[퇴근길 한 컷]6·25 69년인 오늘 전쟁기념관 찾은 참전용사,http://www.donga.com/news/article/all/20190625/96178535/1,notbad
[시론] ‘포스트 코로나‘ K뮤지컬을 위한 고언/ 신춘수 한국뮤지컬제작사협회장,http://www.seoul.co.kr/news/newsView.php?id=20211123031012,notbad
[인사]행정자치부 外,https://www.donga.com/news/article/all/20160812/79710562/1,notbad
아진산업 153억원 규모 채무보증 결정,http://news.kmib.co.kr/article/view.asp?arcid=0013958094&code=61141211&cp=kd,notbad
‘흑자 前 쟁의금지’ 노조 수용 가능성…산은 ‘쌍용차 지원’ 명분쌓기 해석도,http://www.munhwa.com/news/view.html?no=2021011301072139176001,notbad
"메르세데스 벤츠, 전국 사회복지기관 59곳에 5억원 전달",http://biz.chosun.com/site/data/html_dir/2019/09/25/2019092501964.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
기업 힘이 경쟁력… ‘협업 메달’ 쏟아냈다,http://www.munhwa.com/news/view.html?no=2021080201030139321001,notbad
“상법 개정은 교각살우” 정부도 재계도 우려 목소리,https://www.joongang.co.kr/article/21285100,notbad
"[사설] 미국의 이란핵협정 탈퇴, 남의 일이 아니다",http://news.kmib.co.kr/article/view.asp?arcid=0923946529&code=11171111,notbad
나 모르게 해외입양된 두 아들…5·18 이후 가슴에 돌이 박혔다,http://www.hani.co.kr/arti/area/honam/944546.html,bad
‘박사모’ 회원들이 지난 ‘맞불 집회’ 때 노숙인에게 한 행동,http://www.seoul.co.kr/news/newsView.php?id=20161121500115,notbad
"메시, 4년간 7천500억원 받아…""바르사 망친 특급 계약""",http://www.segye.com/content/html/2021/01/31/20210131506079.html,notbad
"뺨 후려치고, 얼굴 발로 차고···대학 야구감독의 무자비한 폭력",http://www.seoul.co.kr/news/newsView.php?id=20170719500210,bad
‘홍콩판 n번방’ 그놈들의 놀이터도 텔레그램이었다,http://news.kmib.co.kr/article/view.asp?arcid=0014581854&code=61131111&cp=kd,bad
서울 종로서 5차 감염 확인… 서초·은평까지 번졌다,https://news.chosun.com/site/data/html_dir/2020/02/22/2020022200307.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
재미와 재테크를 한 번에… 은행권 ‘펀 세이빙’ 상품 유행,http://news.kmib.co.kr/article/view.asp?arcid=0924096338&code=11151300,notbad
[알립니다]우리동네 출마자는 누구?… 동아닷컴 클릭하세요,http://news.donga.com/3/all/20180530/90311502/1,notbad
"""여행사가 준 500만원은 뇌물"" 검찰 수사받는 전북도의장",https://www.joongang.co.kr/article/23131402,bad
